     MetID    Y  M  D      TAM      NNM      UUM      FFM       RR
    888011 2011  6  4      9.1      3.6     64.5      2.6      2.6
    888011 2011  6  5      9.2      1.9     61.8      2.1      0.0
    888011 2011  6  6      7.3      7.8     85.7      1.7      0.0
    888011 2011  6  7      9.1      7.6     86.9      1.6     27.0
    888011 2011  6  8     11.3      6.9     77.7      1.6      1.7
    888011 2011  6  9      7.9      7.3     87.4      1.6      2.4
    888011 2011  6 10      7.2      7.7     83.4      1.5     18.3
    888011 2011  6 11      9.1      6.9     80.6      1.5      0.5
    888011 2011  6 12      8.6      5.8     74.6      1.8      0.0
    888011 2011  6 13     10.2      5.1     61.7      1.8      0.0
    888011 2011  6 14      7.3      7.5     78.1      3.3      0.7
    888011 2011  6 15      7.7      6.6     76.3      2.2      8.9
    888011 2011  6 16     10.6      5.6     60.9      2.3      0.1
    888011 2011  6 17      7.9      7.9     85.1      1.6      6.1
    888011 2011  6 18      8.6      6.8     80.2      1.5     12.9
    888011 2011  6 19     10.0      6.6     72.8      1.7      2.1
    888011 2011  6 20      9.5      7.2     76.5      2.5      1.4
    888011 2011  6 21      9.7      5.3     66.4      2.3      2.0
    888011 2011  6 22      9.1      6.4     69.5      1.8      0.0
    888011 2011  6 23      8.7      7.2     76.1      2.0      0.0
    888011 2011  6 24      6.9      7.7     76.9      2.8      1.4
    888011 2011  6 25      7.8      6.8     64.3      2.1      0.3
    888011 2011  6 26     10.1      4.9     62.2      1.6      0.0
    888011 2011  6 27      9.3      7.6     88.7      2.0     19.8
    888011 2011  6 28     11.8      7.8     87.4      2.0     18.2
    888011 2011  6 29     10.1      7.7     87.4      2.2     35.8
    888011 2011  6 30      9.1      7.6     80.3      2.0     26.8
    888011 2011  7  1      9.1      7.8     85.9      1.8      2.2
    888011 2011  7  2     13.6      6.6     75.4      1.9      4.8
    888011 2011  7  3     11.9      7.9     88.9      1.6     11.9
    888011 2011  7  4     13.6      5.9     76.0      2.2      6.2
    888011 2011  7  5     14.9      5.3     74.8      1.7      0.0
    888011 2011  7  6     14.8      6.1     77.2      1.7      1.5
    888011 2011  7  7     13.1      6.3     79.3      2.0      5.9
    888011 2011  7  8     11.8      6.8     78.4      1.4     22.5
    888011 2011  7  9     11.2      7.4     80.1      1.9      9.6
    888011 2011  7 10      9.9      7.1     81.0      1.8      2.3
    888011 2011  7 11      9.6      7.1     81.0      2.2      9.4
    888011 2011  7 12      8.9      6.9     77.4      2.2      0.8
    888011 2011  7 13     10.9      3.4     67.3      1.8      0.8
    888011 2011  7 14     12.9      2.9     63.2      1.8      0.0
    888011 2011  7 15     12.5      5.5     67.1      2.3      0.0
    888011 2011  7 16     12.3      5.8     66.1      1.6      0.0
    888011 2011  7 17     11.7      7.9     74.9      3.1      0.0
    888011 2011  7 18     11.4      6.6     74.8      2.1     14.6
    888011 2011  7 19     11.8      7.3     76.4      2.0      6.8
    888011 2011  7 20     10.5      7.0     81.2      1.8      2.2
    888011 2011  7 21     12.0      5.0     70.5      2.1      0.0
    888011 2011  7 22     10.1      7.7     85.5      1.7      0.0
    888011 2011  7 23     13.6      7.3     82.4      1.9     13.5
    888011 2011  7 24     14.6      7.2     80.6      1.7      1.8
    888011 2011  7 25     10.6      7.9     90.4      1.4     32.4
    888011 2011  7 26     10.6      7.9     87.3      1.3     54.9
    888011 2011  7 27     13.7      4.4     76.1      1.7      0.1
    888011 2011  7 28     13.1      7.1     77.2      1.9      0.0
    888011 2011  7 29     13.4      4.8     72.4      2.2      0.0
    888011 2011  7 30     13.2      4.8     75.5      2.0      0.0
    888011 2011  7 31     15.1      5.2     68.9      1.8      0.0
    888011 2011  8  1     14.1      6.7     74.1      1.5      0.0
    888011 2011  8  2     14.4      7.4     77.3      1.7      0.0
    888011 2011  8  3     14.5      6.6     77.8      1.4      0.1
    888011 2011  8  4     14.4      7.2     75.0      1.8      0.2
    888011 2011  8  5     13.0      7.8     79.9      2.3      0.1
    888011 2011  8  6     11.9      6.9     79.4      2.2     14.5
    888011 2011  8  7      9.7      7.1     82.1      2.1      0.0
    888011 2011  8  8     10.3      6.7     76.6      1.8      7.6
    888011 2011  8  9      8.8      6.7     73.9      3.4      0.1
    888011 2011  8 10      7.9      6.0     69.7      2.4      0.1
    888011 2011  8 11      8.9      2.8     67.7      1.7      0.0
    888011 2011  8 12      9.8      3.2     67.0      1.6      0.0
    888011 2011  8 13     11.7      5.6     58.7      2.4      0.0
    888011 2011  8 14     13.6      7.4     61.9      3.1      0.0
    888011 2011  8 15     10.2      7.7     87.8      1.7      7.2
    888011 2011  8 16      9.9      6.1     74.4      1.8      6.3
    888011 2011  8 17     10.0      5.0     74.0      1.5      0.0
    888011 2011  8 18     10.0      5.5     73.7      1.8      0.0
    888011 2011  8 19      7.9      7.6     84.6      1.4      0.0
    888011 2011  8 20      8.8      6.9     83.6      1.5      5.3
    888011 2011  8 21      8.2      7.7     85.8      2.2      1.7
    888011 2011  8 22      8.3      6.5     86.2      1.4     12.1
    888011 2011  8 23     10.6      5.0     74.9      1.5      1.5
    888011 2011  8 24     10.4      7.9     78.4      3.2      0.0
    888011 2011  8 25     11.0      6.8     83.2      1.6      9.9
    888011 2011  8 26     12.3      6.9     78.7      2.5      0.0
    888011 2011  8 27     12.7      7.8     88.3      1.9     15.1
    888011 2011  8 28     10.8      7.2     71.6      2.2      9.4
    888011 2011  8 29      9.7      6.4     75.4      2.1      0.0
    888011 2011  8 30      8.8      7.2     80.7      2.3      2.4
    888011 2011  8 31      9.4      6.1     79.9      1.5      0.5
    888011 2011  9  1     10.2      5.3     78.0      1.5      0.0
    888011 2011  9  2      9.2      7.6     79.9      1.9      0.0
    888011 2011  9  3      8.9      7.9     88.8      2.3      8.7
    888011 2011  9  4     11.2      7.9     89.0      1.5      8.3
    888011 2011  9  5     11.6      7.1     87.3      1.7      6.1
    888011 2011  9  6      8.2      7.0     82.3      2.6     12.7
    888011 2011  9  7      7.1      7.2     84.9      2.3     19.7
    888011 2011  9  8      6.3      7.0     84.5      1.4     14.4
    888011 2011  9  9      6.7      6.7     84.2      1.3      8.0
    888011 2011  9 10      8.4      6.5     81.3      1.8      2.3
    888011 2011  9 11     10.2      7.1     85.6      2.6     13.4
    888011 2011  9 12      8.3      7.9     87.3      2.6     10.0
    888011 2011  9 13      8.3      7.9     89.1      2.5     15.1
    888011 2011  9 14      8.2      7.0     81.9      2.9     28.2
    888011 2011  9 15      6.9      5.7     71.4      3.1      0.6
    888011 2011  9 16      4.4      1.2     75.2      1.5      0.1
    888011 2011  9 17      5.2      6.4     72.7      3.0      0.0
    888011 2011  9 18      7.0      6.9     73.2      3.3      1.3
    888011 2011  9 19      6.7      7.7     85.9      1.9      5.8
    888011 2011  9 20      7.0      7.2     86.7      2.0     13.2
    888011 2011  9 21      6.3      7.2     84.3      2.0      9.4
    888011 2011  9 22      3.5      7.2     87.5      2.4     29.7
    888011 2011  9 23      4.7      6.5     86.2      2.1     43.2
    888011 2011  9 24      6.2      7.5     86.7      1.9      5.1
    888011 2011  9 25      7.7      7.4     85.6      1.7      0.3
    888011 2011  9 26      7.4      7.5     85.9      2.9     18.4
    888011 2011  9 27      5.5      6.9     86.2      2.1     26.0
    888011 2011  9 28      8.3      7.7     90.6      2.1     23.0
    888011 2011  9 29     10.4      5.2     85.6      2.0      2.0
    888011 2011  9 30     10.6      6.2     87.9      1.4      0.0
    888011 2011 10  1      9.5      5.5     85.9      1.4      0.0
    888011 2011 10  2      9.6      7.6     88.8      1.4      6.7
    888011 2011 10  3      8.3      7.5     84.4      2.4      3.9
    888011 2011 10  4      5.4      6.9     79.7      4.3     19.9
    888011 2011 10  5      5.8      7.7     86.6      2.8     46.5
    888011 2011 10  6      4.2      7.1     83.7      3.0     16.7
    888011 2011 10  7      4.2      7.0     79.3      4.1     56.3
    888011 2011 10  8      2.4      3.3     72.9      2.1     11.1
    888011 2011 10  9      1.2      7.7     86.2      2.6      0.1
    888011 2011 10 10      2.7      7.4     88.1      2.7     39.6
    888011 2011 10 11      2.0      6.9     86.3      2.7     60.6
    888011 2011 10 12      2.7      4.1     78.5      2.5     18.5
    888011 2011 10 13     -1.3      2.3     78.7      1.6      0.1
    888011 2011 10 14      0.2      5.8     74.9      1.8      0.1
    888011 2011 10 15      3.7      7.5     82.4      2.0      0.0
    888011 2011 10 16      2.6      4.6     80.8      2.0      0.1
    888011 2011 10 17      5.2      7.6     80.6      3.0      3.1
    888011 2011 10 18      2.5      7.1     82.8      3.1     23.6
    888011 2011 10 19      1.4      7.0     84.1      3.2     22.8
    888011 2011 10 20      1.0      6.4     77.0      3.0      6.3
    888011 2011 10 21      1.0      7.7     85.5      2.3      0.0
    888011 2011 10 22      5.1      7.8     87.3      2.1     18.1
    888011 2011 10 23      3.8      6.6     75.2      2.8      1.2
    888011 2011 10 24      5.7      1.3     61.2      4.7      0.2
    888011 2011 10 25      6.3      1.3     56.6      5.1      0.1
    888011 2011 10 26      5.9      6.2     60.1      4.8      0.0
    888011 2011 10 27      4.9      7.5     83.0      2.8      4.4
    888011 2011 10 28      4.2      6.9     82.0      2.7     17.5
    888011 2011 10 29      4.2      7.2     75.7      2.6      8.0
    888011 2011 10 30      5.6      7.4     88.7      2.5      1.5
    888011 2011 10 31      5.5      7.1     89.3      1.7     15.9
    888011 2011 11  1      8.3      7.8     86.3      2.3      3.2
    888011 2011 11  2      4.5      3.5     89.1      1.5      8.9
    888011 2011 11  3      8.2      3.7     74.1      3.0      0.5
    888011 2011 11  4      8.4      7.4     74.6      4.1      1.1
    888011 2011 11  5      8.1      7.8     84.7      2.3      6.7
    888011 2011 11  6      6.4      7.2     92.3      1.1     16.2
    888011 2011 11  7      3.5      5.1     85.3      1.6      1.0
    888011 2011 11  8      1.3      2.6     85.1      1.6      0.0
    888011 2011 11  9      3.5      1.9     83.6      2.2      0.0
    888011 2011 11 10      2.0      4.0     88.5      1.5      0.0
    888011 2011 11 11      0.0      1.4     83.8      1.5      0.0
    888011 2011 11 12      0.9      3.8     75.4      2.4      0.0
    888011 2011 11 13      1.4      7.5     91.4      1.4      7.4
    888011 2011 11 14      1.4      4.1     88.7      1.4      0.4
    888011 2011 11 15     -2.5      1.1     87.3      1.2      0.0
    888011 2011 11 16     -4.2      1.9     86.6      1.4      0.0
    888011 2011 11 17     -4.7      3.3     87.0      1.5      0.0
    888011 2011 11 18     -0.0      7.8     91.3      1.8      0.0
    888011 2011 11 19      3.0      7.8     93.7      1.5     33.9
    888011 2011 11 20      3.2      7.3     90.8      1.5      7.6
    888011 2011 11 21      1.2      6.7     90.7      1.5      0.2
    888011 2011 11 22      0.6      7.0     89.0      1.7      0.3
    888011 2011 11 23      3.6      7.8     84.5      3.3      0.1
    888011 2011 11 24      3.4      7.0     85.4      2.9     38.2
    888011 2011 11 25      3.4      7.3     78.4      4.9     24.6
    888011 2011 11 26      1.8      7.5     85.8      3.6     29.0
    888011 2011 11 27      4.0      6.1     78.4      4.4     89.5
    888011 2011 11 28      1.5      7.2     87.1      2.9     14.5
    888011 2011 11 29      5.8      7.9     83.3      4.1      3.1
    888011 2011 11 30      2.5      7.1     82.8      3.9     59.4
    888011 2011 12  1      4.1      7.4     80.9      5.2     38.2
    888011 2011 12  2     -0.1      5.6     83.4      2.4     45.7
    888011 2011 12  3      2.4      7.5     83.2      3.8     23.2
    888011 2011 12  4      0.4      5.8     79.1      3.8     35.7
    888011 2011 12  5     -1.0      7.3     80.2      3.6      6.6
    888011 2011 12  6     -2.9      6.4     85.5      2.2      3.6
    888011 2011 12  7     -8.5      3.6     84.9      1.8      2.7
    888011 2011 12  8     -3.8      7.4     82.4      3.4      0.2
    888011 2011 12  9      1.3      7.5     79.4      3.0     15.4
    888011 2011 12 10      0.1      5.8     89.8      1.8     33.6
    888011 2011 12 11     -1.5      7.4     88.7      2.0      0.4
    888011 2011 12 12     -0.1      7.7     91.2      1.8     61.4
    888011 2011 12 13      1.7      7.6     83.0      3.6     10.7
    888011 2011 12 14      2.3      7.3     84.3      4.2     38.5
    888011 2011 12 15      1.7      7.3     88.8      2.2     40.3
    888011 2011 12 16     -1.5      6.0     88.4      1.3     12.6
    888011 2011 12 17     -3.0      6.4     88.1      1.3      3.5
    888011 2011 12 18     -3.1      6.3     88.0      1.8      0.5
    888011 2011 12 19     -1.5      6.5     88.3      2.4      1.4
    888011 2011 12 20     -4.0      3.3     85.3      1.6      0.0
    888011 2011 12 21     -4.7      5.3     88.0      1.7      8.6
    888011 2011 12 22     -0.8      7.8     91.1      2.1      7.4
    888011 2011 12 23      1.7      7.4     88.6      2.8     12.9
    888011 2011 12 24      0.1      6.6     89.6      2.4     34.5
    888011 2011 12 25      4.6      7.5     79.4      6.0     18.2
    888011 2011 12 26      5.2      7.5     81.6      4.8     47.8
    888011 2011 12 27      2.8      6.2     77.4      4.9    100.5
    888011 2011 12 28      1.8      7.7     86.7      3.0     15.4
    888011 2011 12 29      1.5      7.6     90.4      2.3     33.4
    888011 2011 12 30     -1.5      3.2     86.7      1.8     19.0
    888011 2011 12 31     -2.9      5.9     77.6      3.3      0.4
    888011 2012  1  1      1.1      7.9     90.4      2.6     21.1
    888011 2012  1  2      0.9      7.4     91.0      2.0     34.4
    888011 2012  1  3      1.9      7.5     81.8      3.9     32.6
    888011 2012  1  4      0.8      6.9     84.6      3.4     15.6
    888011 2012  1  5     -3.6      5.1     85.0      1.9      9.5
    888011 2012  1  6     -3.8      5.7     87.3      1.9      0.2
    888011 2012  1  7     -0.6      7.8     92.0      1.3      9.9
    888011 2012  1  8     -1.4      5.5     89.0      1.5     20.9
    888011 2012  1  9     -2.3      7.4     88.9      2.3      9.2
    888011 2012  1 10     -0.4      7.7     91.3      2.3     20.4
    888011 2012  1 11      2.1      6.9     84.7      3.7     53.7
    888011 2012  1 12      1.6      6.6     78.8      4.3     37.0
    888011 2012  1 13      1.2      5.9     75.9      3.9     14.6
    888011 2012  1 14     -0.8      7.1     84.1      1.4     10.8
    888011 2012  1 15     -0.3      7.7     90.5      1.1      5.1
    888011 2012  1 16     -0.1      7.5     90.8      1.2     20.2
    888011 2012  1 17     -0.3      7.1     85.0      2.0     22.2
    888011 2012  1 18     -0.1      7.4     86.0      2.7     13.1
    888011 2012  1 19     -0.3      7.1     90.2      2.1     30.9
    888011 2012  1 20     -2.2      6.3     89.8      1.2     24.4
    888011 2012  1 21     -1.6      6.4     85.2      3.1     15.7
    888011 2012  1 22     -6.1      2.2     78.3      3.1     27.0
    888011 2012  1 23     -4.3      7.2     81.0      2.7      8.8
    888011 2012  1 24     -5.2      4.6     83.5      1.8      8.4
    888011 2012  1 25     -4.1      6.4     70.7      4.5      6.6
    888011 2012  1 26      1.2      7.0     53.1      7.1      1.8
    888011 2012  1 27      1.4      7.4     51.7      5.3      2.7
    888011 2012  1 28     -2.6      6.5     62.4      3.4      0.3
    888011 2012  1 29     -5.1      3.0     63.5      3.7      0.0
    888011 2012  1 30     -4.9      4.8     55.5      4.0      0.5
    888011 2012  1 31    -10.8      1.6     66.0      2.2      0.1
    888011 2012  2  1    -13.1      3.6     72.2      1.7      0.1
    888011 2012  2  2     -8.8      7.8     80.6      2.0      0.0
    888011 2012  2  3     -6.7      7.4     80.1      2.5     22.6
    888011 2012  2  4     -5.8      7.7     83.0      1.8      1.9
    888011 2012  2  5     -3.7      7.8     75.4      3.4      0.4
    888011 2012  2  6     -0.2      7.7     86.6      2.3     15.2
    888011 2012  2  7     -0.9      6.6     86.3      1.3      9.7
    888011 2012  2  8     -7.8      2.6     84.1      1.6      1.9
    888011 2012  2  9     -6.2      7.8     80.4      1.8      0.0
    888011 2012  2 10     -3.6      7.5     82.4      1.7      0.4
    888011 2012  2 11     -2.7      7.6     88.1      1.7      1.0
    888011 2012  2 12     -2.3      6.2     87.6      1.2      7.7
    888011 2012  2 13     -2.3      7.6     89.2      1.8      4.5
    888011 2012  2 14     -0.7      7.6     82.9      3.9     15.9
    888011 2012  2 15      1.0      5.2     67.8      3.3     27.4
    888011 2012  2 16     -0.4      6.2     88.2      2.2     22.2
    888011 2012  2 17      0.1      6.9     88.4      2.2     15.8
    888011 2012  2 18      0.1      7.8     89.4      2.6      9.8
    888011 2012  2 19     -2.1      5.3     75.1      3.3     41.4
    888011 2012  2 20     -0.4      7.5     86.0      3.5      2.2
    888011 2012  2 21      1.9      5.3     74.8      3.0     24.3
    888011 2012  2 22      1.4      7.7     87.5      2.8     17.4
    888011 2012  2 23      1.1      7.3     88.2      2.7     35.3
    888011 2012  2 24      3.1      7.2     82.0      5.0     37.5
    888011 2012  2 25      1.8      6.0     78.4      2.9     69.9
    888011 2012  2 26     -2.4      4.9     78.5      1.6      0.0
    888011 2012  2 27     -0.1      7.9     88.5      2.2      7.0
    888011 2012  2 28      2.5      7.2     91.7      2.3     43.7
    888011 2012  2 29      2.1      7.1     91.8      1.7     16.2
    888011 2012  3  1      0.2      6.4     88.3      2.2      5.2
    888011 2012  3  2     -2.8      0.5     74.4      1.7      8.0
    888011 2012  3  3     -0.6      6.5     56.6      3.6      0.3
    888011 2012  3  4      1.2      7.0     54.0      4.3      0.0
    888011 2012  3  5     -0.8      7.4     59.3      2.8      0.0
    888011 2012  3  6     -1.2      7.5     69.3      2.4      0.0
    888011 2012  3  7     -0.1      8.0     78.9      3.6      0.7
    888011 2012  3  8     -1.0      7.1     86.0      2.1     24.1
    888011 2012  3  9      1.8      7.7     86.7      3.6     13.7
    888011 2012  3 10      0.8      7.3     79.4      4.0     29.0
    888011 2012  3 11      1.4      7.4     87.6      2.9     20.0
    888011 2012  3 12      2.5      7.1     88.2      2.7      1.3
    888011 2012  3 13      2.8      7.1     87.4      2.8      5.3
    888011 2012  3 14      2.1      7.4     88.4      1.5      5.1
    888011 2012  3 15      2.1      7.7     84.0      1.9      0.4
    888011 2012  3 16      1.7      7.6     87.6      2.1      2.5
    888011 2012  3 17      0.5      7.4     86.0      1.8     26.1
    888011 2012  3 18     -0.4      6.3     81.4      2.8     31.0
    888011 2012  3 19     -1.7      6.7     70.3      3.9     20.4
    888011 2012  3 20      1.0      7.3     87.3      2.8     28.7
    888011 2012  3 21      3.7      7.5     89.6      2.4     18.2
    888011 2012  3 22      2.8      7.4     89.2      1.7     19.9
    888011 2012  3 23      1.9      2.0     80.3      1.4      1.3
    888011 2012  3 24      0.9      1.2     77.6      1.7      0.1
    888011 2012  3 25      1.0      4.4     79.4      1.4      0.7
    888011 2012  3 26      1.4      7.6     83.3      1.6      0.1
    888011 2012  3 27      3.6      5.5     84.6      1.9      2.9
    888011 2012  3 28      3.3      6.9     78.6      3.7      1.9
    888011 2012  3 29      2.8      6.4     74.3      4.5     19.3
    888011 2012  3 30      1.0      6.8     68.1      4.5      2.8
    888011 2012  3 31     -0.3      2.7     62.2      2.8      1.0
    888011 2012  4  1     -2.5      5.8     69.6      4.4      0.8
    888011 2012  4  2     -4.6      5.1     56.5      3.4      1.3
    888011 2012  4  3     -4.8      0.7     54.8      1.6      0.3
    888011 2012  4  4     -4.4      3.2     56.1      2.0      0.2
    888011 2012  4  5     -3.4      7.8     84.3      1.7      2.6
    888011 2012  4  6     -2.8      4.3     58.8      2.6     19.0
    888011 2012  4  7     -5.6      5.6     49.5      1.7      0.5
    888011 2012  4  8     -5.3      7.0     65.9      2.3      0.3
    888011 2012  4  9     -1.3      7.9     84.0      2.9      4.3
    888011 2012  4 10      1.1      7.6     79.4      3.2      3.4
    888011 2012  4 11      1.6      7.3     78.2      2.1     10.5
    888011 2012  4 12      1.7      6.0     76.4      1.5      3.5
    888011 2012  4 13      1.3      6.5     68.9      1.8      0.7
    888011 2012  4 14     -1.5      6.6     80.6      1.6      2.5
    888011 2012  4 15     -1.3      4.4     68.6      2.0     13.2
    888011 2012  4 16     -2.3      3.5     60.5      2.2      0.5
    888011 2012  4 17     -2.9      4.2     56.1      1.9      0.4
    888011 2012  4 18      0.5      7.3     58.4      3.4      0.2
    888011 2012  4 19      2.4      5.8     64.1      3.4      2.6
    888011 2012  4 20      4.2      6.6     53.1      3.4      0.6
    888011 2012  4 21      1.6      7.3     68.0      1.8      0.6
    888011 2012  4 22      2.1      4.6     66.5      2.5      0.1
    888011 2012  4 23      2.5      7.4     74.2      1.6      0.9
    888011 2012  4 24      3.1      4.9     70.8      1.6      1.7
    888011 2012  4 25      1.5      7.3     76.9      2.6      0.2
    888011 2012  4 26      2.8      7.6     83.2      1.8      4.8
    888011 2012  4 27      1.8      7.1     79.9      2.6     12.9
    888011 2012  4 28      0.5      5.9     67.6      2.5      2.8
    888011 2012  4 29      2.7      0.5     57.9      2.2      0.3
    888011 2012  4 30      5.3      4.7     58.3      1.7      0.3
    888011 2012  5  1      5.3      1.0     59.9      1.8      0.2
    888011 2012  5  2      5.0      2.1     63.3      2.4      0.2
    888011 2012  5  3      3.4      6.4     67.5      1.8      0.2
    888011 2012  5  4      1.5      7.0     74.3      2.2      1.4
    888011 2012  5  5     -1.0      5.3     63.3      3.5      4.0
    888011 2012  5  6     -1.5      6.0     70.4      2.7      3.6
    888011 2012  5  7      0.6      6.3     72.0      1.7      2.8
    888011 2012  5  8      1.7      7.0     68.6      3.1      0.2
    888011 2012  5  9      3.3      7.6     76.1      2.0      4.0
    888011 2012  5 10      3.8      6.5     66.2      2.3      1.0
    888011 2012  5 11      2.7      7.9     80.6      2.3      1.8
    888011 2012  5 12      3.0      5.7     58.0      3.8      3.5
    888011 2012  5 13      2.1      7.9     75.0      3.4      0.5
    888011 2012  5 14      2.4      7.3     76.8      5.1     30.2
    888011 2012  5 15      2.9      6.7     70.9      2.1     15.6
    888011 2012  5 16      2.2      7.6     79.0      1.8      1.5
    888011 2012  5 17      1.5      7.8     83.0      1.9     11.0
    888011 2012  5 18      3.0      6.6     72.5      2.8      7.1
    888011 2012  5 19      2.0      7.2     75.3      1.5      1.7
    888011 2012  5 20      6.0      5.2     68.6      1.4      4.2
    888011 2012  5 21      8.9      2.5     61.2      2.0      0.3
    888011 2012  5 22     11.4      3.4     61.0      2.3      0.1
    888011 2012  5 23     11.5      2.5     60.2      1.9      0.0
    888011 2012  5 24     12.1      1.6     59.4      1.7      0.0
    888011 2012  5 25     11.7      3.5     62.7      1.6      0.0
    888011 2012  5 26     12.0      1.5     57.9      1.9      0.5
    888011 2012  5 27     12.0      0.6     57.7      1.9      0.5
    888011 2012  5 28      9.0      6.3     53.1      2.8      0.0
    888011 2012  5 29      5.9      5.5     58.5      2.5      0.1
    888011 2012  5 30      5.7      4.4     63.1      2.1      0.7
    888011 2012  5 31      4.8      6.2     59.6      2.8      0.1
    888011 2012  6  1      3.3      5.9     53.4      3.0      0.9
    888011 2012  6  2      3.1      3.4     54.8      2.6      0.2
    888011 2012  6  3      3.9      6.2     59.4      2.5      0.0
    888011 2012  6  4      5.4      6.8     66.0      2.5      0.0
    888011 2012  6  5      4.3      7.1     73.2      2.6      0.9
    888011 2012  6  6      5.6      3.2     60.4      1.6      1.1
    888011 2012  6  7      8.3      3.5     56.2      1.7      0.0
    888011 2012  6  8      9.9      3.8     53.9      2.2      0.0
    888011 2012  6  9      9.9      6.4     64.1      2.0      0.2
    888011 2012  6 10      9.7      5.6     68.5      1.6      1.5
    888011 2012  6 11     10.0      3.8     65.4      2.0      0.0
    888011 2012  6 12      8.5      6.5     75.2      1.7      1.1
    888011 2012  6 13      7.1      7.6     83.0      1.8      5.1
    888011 2012  6 14      6.5      6.0     69.6      2.8      5.1
    888011 2012  6 15      8.9      3.8     58.5      2.0      0.2
    888011 2012  6 16      6.9      7.5     74.5      2.7     10.2
    888011 2012  6 17      7.2      7.1     81.7      1.4      2.2
    888011 2012  6 18      6.6      7.7     81.8      1.6      2.2
    888011 2012  6 19      6.9      6.0     64.0      2.1      5.1
    888011 2012  6 20      6.1      6.2     79.2      1.5      3.7
    888011 2012  6 21     10.5      3.6     58.9      1.9      5.6
    888011 2012  6 22     12.3      6.7     52.6      3.3      0.0
    888011 2012  6 23      9.3      7.4     72.7      2.8      5.6
    888011 2012  6 24      9.5      7.5     73.1      2.0     10.9
    888011 2012  6 25     10.9      5.5     68.1      2.4      1.5
    888011 2012  6 26      8.2      7.1     70.1      3.0      0.3
    888011 2012  6 27      9.9      4.4     58.3      2.1      0.4
    888011 2012  6 28     10.2      2.9     57.8      1.7      0.0
    888011 2012  6 29     10.7      7.4     73.7      2.9      0.8
    888011 2012  6 30      9.8      7.7     81.2      2.3     10.5
    888011 2012  7  1      8.0      7.2     84.9      1.9      9.4
    888011 2012  7  2      7.4      6.6     75.9      2.0     11.4
    888011 2012  7  3      8.4      7.5     77.5      1.4      0.8
    888011 2012  7  4     11.4      7.3     74.9      1.9      1.3
    888011 2012  7  5     13.9      4.9     68.3      1.5      3.8
    888011 2012  7  6     15.1      3.6     61.4      2.0      0.0
    888011 2012  7  7     12.6      7.6     80.6      1.8      0.7
    888011 2012  7  8     12.6      5.7     84.1      1.4     21.8
    888011 2012  7  9     13.5      4.8     76.0      1.6      0.1
    888011 2012  7 10     12.0      7.8     86.8      1.6      7.1
    888011 2012  7 11     10.2      7.8     88.5      1.3     56.3
    888011 2012  7 12     10.4      7.6     82.4      1.8     23.6
    888011 2012  7 13      9.1      7.8     79.8      2.1      2.0
    888011 2012  7 14      8.9      7.4     74.3      2.1      1.0
    888011 2012  7 15      7.8      6.9     71.7      2.2      0.0
    888011 2012  7 16      6.8      7.4     79.4      2.0      3.0
    888011 2012  7 17      6.5      7.6     82.0      2.1      2.8
    888011 2012  7 18      8.6      4.2     69.4      1.5      9.8
    888011 2012  7 19     10.1      6.1     70.8      1.6      0.0
    888011 2012  7 20      9.4      5.3     65.3      2.9     10.0
    888011 2012  7 21      6.1      7.4     81.6      1.8      0.7
    888011 2012  7 22      7.7      7.8     84.7      2.4     11.7
    888011 2012  7 23      9.8      7.9     84.1      2.5     33.2
    888011 2012  7 24     11.9      6.9     75.4      1.7      2.0
    888011 2012  7 25     11.0      6.5     73.7      2.3      1.7
    888011 2012  7 26     11.2      4.4     67.0      1.8      0.0
    888011 2012  7 27      9.2      7.3     80.7      1.6      0.2
    888011 2012  7 28     10.6      7.0     79.8      1.6     10.7
    888011 2012  7 29      9.6      6.0     69.8      1.7      0.1
    888011 2012  7 30     10.1      4.1     69.6      1.7      0.7
    888011 2012  7 31      9.4      6.9     77.6      2.0     20.2
    888011 2012  8  1      9.9      7.0     75.7      1.7      1.1
    888011 2012  8  2     10.2      7.5     85.7      1.7     14.8
    888011 2012  8  3     10.5      6.9     86.0      1.3      6.7
    888011 2012  8  4     11.1      6.6     78.8      1.5      0.8
    888011 2012  8  5     10.9      6.3     77.3      1.3      1.3
    888011 2012  8  6     10.1      7.1     79.8      1.3      1.3
    888011 2012  8  7     11.0      7.1     77.9      2.8      2.5
    888011 2012  8  8     10.5      6.1     67.2      2.9      2.2
    888011 2012  8  9      9.4      7.2     73.1      2.1      0.1
    888011 2012  8 10      9.8      6.5     75.9      1.6      0.5
    888011 2012  8 11     10.8      3.0     74.4      1.7      0.8
    888011 2012  8 12     12.1      6.2     76.5      1.7      0.0
    888011 2012  8 13     14.6      2.8     70.5      1.3      0.0
    888011 2012  8 14     13.6      6.0     71.5      1.4      0.0
    888011 2012  8 15     12.4      1.3     65.5      1.4      0.5
    888011 2012  8 16     13.0      4.5     66.4      1.9      0.0
    888011 2012  8 17     12.4      6.4     77.0      1.3      3.1
    888011 2012  8 18     11.5      7.9     88.7      2.1     24.2
    888011 2012  8 19     12.7      5.4     81.2      2.0     40.3
    888011 2012  8 20     11.4      7.8     82.7      1.4      0.0
    888011 2012  8 21     10.9      6.9     84.7      1.3      2.6
    888011 2012  8 22     10.2      7.6     85.8      1.3      1.7
    888011 2012  8 23      9.5      7.1     81.4      2.0      3.1
